Principal Component 1,Principal Component 2
0.5989899574277142,-0.9761327127423332
-0.11781104151036362,-2.1694112020536425
3.159600192165233,0.44839493535299135
-0.8943095547648671,-0.49044086046162627
0.4337983143745167,-0.3141206909623111
-0.9147491471296546,0.5039218376754063
0.9212368815127845,-0.7027522570441839
0.7779761247468255,0.5216846103024878
-0.3725072200611409,0.5024808537895505
-3.570609314160693,0.15123732864517944
-3.326744137265852,0.08363795366059672
-4.035489348473668,1.2939688426842806
-1.4771718971587553,-1.2811588971184116
-2.7656162282808903,-1.104334322596855
-0.9857359726954621,-2.867813755399625
-3.713101886803787,-1.1865592424457012
-3.414929032570319,-1.6886389815357656
-1.7250862166602945,-1.6505467785533987
-2.8197639464603226,-2.3817929340328994
-2.3579900005263004,-1.3660439185717859
-1.9378259353675882,-1.5107528603746203
-0.6273080201212644,-0.38675457961045423
-2.018350081159044,-1.795354393135791
-1.7503575154560187,-1.9101970947945335
-1.1389482857182918,-1.462142281067494
-1.6541493487173164,-1.700120591934333
-2.109698438519711,-0.022983418620727617
-1.3888704915150278,-0.8407000891786545
2.532455361043078,-0.5012589629477836
-1.3620797809661274,-1.511288541738214
-2.896819906474031,-1.179797725885325
-2.3580593596352237,-0.6398732143855681
-1.6331930572464635,-1.1790947630344293
-3.923830168424729,-0.3731805063902849
-1.6939836513671211,-0.6974224561138532
0.5813460694961824,-0.9488872586366944
0.22952787462829652,-0.7974581306125804
-1.2511328267512682,0.1756340493417146
0.4981948840875952,-0.7605150466413216
0.36284509858821407,-1.6137531202368294
-0.14660141421296538,-0.25713266499483634
0.4223146981192952,-1.9479492779863254
2.1983842824235262,0.5698441175313825
0.4064736582652675,1.54874592746099
-2.229214141792885,1.5305802166546207
-0.4039221496429628,0.7607023191687965
-2.681539674482058,6.2233852521801225
-1.5401174419591086,-0.10131868171755297
-0.49311017685553277,-0.5866233235210825
-2.552745124306231,-1.1338566568620478
-0.16213265011262512,0.6111051994026686
0.7600573849137897,0.8886253296276527
1.1403534892084009,-1.0950412863064192
-2.64116746763806,0.40657467743272574
0.2533698040324344,-0.5634047499216139
-5.313283825491846,-0.016048831582748738
-5.193895413866962,-0.02619373225237257
-8.304012322674101,-0.92648859599758
-2.949116630395045,-1.1880686832055622
-6.43046953014433,0.6175903081734382
-7.760467226239626,0.15102579824573717
-4.70822931962839,0.24748216333679934
-1.9783791660332937,-1.2683208298621058
-3.44566776952084,-1.070483194029845
-2.4720668670606427,-3.2562660083981414
-3.93084236056257,-0.5066778172403289
-4.830500798747356,-0.06794457295651479
-3.8253428973788512,-1.5488741979973903
-2.2924603824917993,-1.6304078696724904
-2.1695050853911355,-1.7182467362669458
-3.2103368717392597,-1.2893691924993829
-0.8333535392284933,-0.9836446574747805
-0.2569601096948231,-0.9223851843305907
-1.9690406355324002,-1.4627748375501246
-2.102168524803211,-1.9846538281978383
-2.219250985342091,-1.3003799867845927
-3.139447817294556,-1.2513960775410031
-1.480742326627534,-1.3190095565219306
-1.7029749317190266,-0.08036934532723197
-2.8094004817572764,-0.9566500404819286
1.3323216090410006,-1.103431715591491
-3.0165877980183935,-1.385396885284553
-5.010582126807824,-1.0404741878372394
-1.172241815521036,-0.5423517660936845
-2.303393409290569,-1.3992364701177131
-3.4343959958572063,-0.25519336808169846
-1.759394411363989,-2.055595371217762
-1.074166007665511,-1.2278040855999652
0.056628571976734515,-1.7736220273370544
-2.5987818182316906,0.3698890030535705
1.6304858220746599,-1.2115400986246803
-1.39853866890827,0.7171470617260761
-0.16962028185215905,-1.4688448859325018
-1.2339374238694991,-1.3488428357125541
-1.7232147640809834,-1.3137975470382444
-1.9436355673919723,-2.3266117070238748
2.2224957857057372,0.15218455515783466
-0.28063449545925895,1.6620704805616986
-3.3551644207646185,0.459229218119591
-0.2743875337985758,0.5512553754596907
-0.814123594085703,4.480746458667553
-2.1820810090788743,0.20540174662885927
-1.2336009934694012,-0.6304702276842806
-3.6757529531096234,-1.5490058791235366
-0.9035294315275778,0.3531488122123907
-0.2688965299894123,0.38049453404233013
1.3961551923438882,-0.9030407994858365
-3.6014023541762104,1.0569569455309824
-0.8671348185397565,-0.3587372559467529
-2.7291292610261397,3.446584018087375
-1.91505571062877,-1.4057903072227493
-2.46707923622631,-0.28617128281749615
-1.62332468550054,-3.0812798364888625
-2.5991952020404465,-0.9900530806721077
-4.396624774641091,0.8231491536859488
-3.078746744419046,-0.7892792698535521
-1.6703217073855863,-1.5189930307395179
-3.0488152943390885,-1.369841311190917
-2.658609034261987,-0.8134527910920778
-0.9997544790657398,-1.1886501380961294
-0.9625202416791724,-0.8556279787260441
-1.6129812366834975,-1.5423734239167617
-1.6632593706695993,-2.069925746303413
-3.2687250250745494,-1.6139213102627719
-2.151051456930643,-1.4417685986626354
-1.8179646152369666,-1.7342535454856813
-3.417269544002849,-1.2140115105211782
-2.1385363279021874,-1.0659686207559127
1.8900760994390788,-0.985478127043091
-0.03107175687714581,-2.4983596014861225
-5.922492089367874,0.13507627972434433
-1.013017396868713,-0.3922952512586344
-0.3393202214772139,-0.7436074006564483
-2.4476381796900384,-0.39921155302384614
-1.5336979376295248,-1.0432639985257177
-1.2749299625089394,-1.3802445059452704
-1.5474505691675622,-2.7218693201003203
-0.20143535422137993,-1.1711064753952212
-0.4849237741735225,-1.2997665132021
-1.445969568733735,1.113080257276763
-1.200559460522027,-1.370842491677572
-1.3602872619174697,-2.268345528630397
-1.4442242242613539,-1.1885858878675377
-0.2697117504949219,-1.1525200584972428
1.2312607682150338,-0.1611461770397226
-0.3909707959295301,1.2614912766817532
-4.234267081427373,0.26309942703978145
-0.5308334092050692,0.483896157082829
2.3275639543285203,2.6480740158960594
-0.5293104172944185,0.3988776348851824
-1.4201644231585004,-1.4924664804449488
-3.8369113545344544,-1.2587371706011359
-1.1965622647119205,-0.06953120313051073
-1.8115458162607694,0.08718499950710783
2.1342860944738193,-0.14279443590492547
2.814522300367929,-0.433367030549803
-2.0906186791056243,-0.5616850927134535
-1.2754208091991064,-1.3676748985468627
-2.36781124988128,-0.7160792587599988
-0.7546712285673195,-2.430550958481539
-2.857877592900568,-0.5429678356013516
-4.06805653465773,0.8249609612796729
-3.293786300264367,-1.032473072609527
-1.6556611624884723,-1.5242835974711035
-3.073494891706691,-1.6441913439083342
-2.700230144630303,-0.8158825813285531
-1.944148150021983,-1.5303067396232302
-1.1232015443280219,-1.0879318176196056
-1.4499316621101401,-1.5483120674205262
-1.6038286004964017,-2.081745525209674
-3.40491937845316,-1.5393511540903733
-1.8143654955895372,-1.2852781507241495
-1.855699714568517,-1.783576377516509
-1.8806623013533326,-0.8068390547363664
-2.3343636276190636,-0.6669213593893456
2.2495625969987216,-1.269588714990635
-0.8061852538956163,-2.228137031938932
-2.1076901388471296,-0.07108958373431917
-1.0692745295532928,-0.5310337154551755
-0.45574224676879704,-0.9919868983842474
-2.505421943936168,-0.4093591726868329
-0.9629433317248277,-1.9846564575852583
-3.076631674355639,-2.0038826647042187
-1.3118703770209224,-3.082558288171029
-0.2921607777087026,-1.367617442717235
-0.6495738930363725,-1.6934069318166949
-0.7939076295746995,0.24623271637861308
-1.491890639100091,-1.4293021562512445
-1.0764507289588328,-1.655086267028416
-2.344291346748971,-1.5728937433926073
-0.415606714883289,-1.676659167479914
1.5727296849659527,-0.4005184464282701
-0.3236510812919964,0.4682213841111783
-6.072388496698971,-0.9413817250287779
-0.0681048697661223,0.63455380202627
3.283038188607925,2.425832984269962
-1.6035471617411097,0.30192895464031655
-2.5352649052629634,-1.6571554419947656
-4.235082157723721,-1.5910283078750587
-1.1707806682542266,0.07307407858727837
-3.6141978211681205,0.09878083581157743
1.917162155478255,-1.1781404514032345
3.6689112803483765,-0.900922933379954
-1.8195059291474203,-0.05554572940955894
-5.675493161966161,3.2188712096215255
-0.5602403844495936,-1.3004359602492936
-2.3254997699498383,-0.6299344863999106
-0.6791869346992561,-3.1593808002514945
-2.9451689297780415,-0.45421928039039927
-4.275103918636658,0.8723931859896662
-2.8059234708635543,-1.2010026332222559
-2.6984786881927962,-2.2127503539680013
-2.557825831118036,-1.2931626885833973
-2.2406321335497053,-0.9411404018344561
-1.431215976732753,-2.03985541254983
-0.8726025403189445,-0.5887170474427665
-1.5241385592490393,-1.2641552391721773
-1.352607485462177,-1.9384762679607086
-3.5687599245461996,-1.4035994587392284
-2.442681616134441,-1.4730430340069844
-1.3969036714646828,-1.7582378130522591
-1.725147118271463,-1.2637148528145443
-1.157047518985572,-0.47507996687157766
1.678016245057264,-1.2986977214870339
-0.5570914575002527,-2.597670358317042
-3.8955282300096266,-0.9700246590174701
-1.3137717446701271,-0.6665412290493355
-0.7511280791408331,-0.2404312092486448
-3.3156828485782075,-0.5138149894757765
-1.2488399687095444,-1.8901880768358315
-1.0875432131017102,-1.1590456575360382
0.24972394404231993,-2.6651230332859486
-1.07186473634074,-1.713906811320228
-0.9701542141251067,-1.2012100201435618
-0.8474024571423422,-0.32306284823968523
-1.6726116851989654,-1.6552449077481228
-2.2368530980428094,-1.9230482055552773
-1.4911060263584783,-2.3245971941854817
-1.6331313747152372,-2.1285186427950222
1.1633912625326153,-0.4066726934160505
-0.14382313407334685,0.29690427519189866
-7.510252672016464,-0.18228832526506242
0.3017507584282105,1.7217314734569156
3.8157344926710524,2.0377875425942342
-1.3256961447462836,0.3517991485733854
-1.4413856318510327,-1.8995544201787622
-2.631373408824615,-2.369325078956945
-1.6128628444211868,0.3936919929979138
-1.9652085372574053,0.94058835998995
2.5205194044830335,-0.5324870828104589
1.4812348823503538,-1.8171745108817614
-2.8998247914816533,-0.28060111691166834
-36.983497862500315,61.6206032810717
-0.6683134425790789,-1.0371056931816727
-2.2918922753700914,-0.5459114945390774
-1.0412387359292283,-3.2724850534735506
-4.307524327346233,-0.6481411220076604
-5.344344291751936,0.6205846911679237
-2.786560916709842,-2.016075572599861
-3.288298424391413,-2.559182872631686
-4.363102148691504,-1.133980322850244
-1.454303543629489,-1.4164539909855332
0.025647471984397038,-3.2405432123150026
-0.5147283592194025,-1.0309778639931
-0.9120363336816302,-1.9428432519413705
-1.391045666506935,-1.7737813507868976
-3.9766520643725465,-0.8612375172678808
-3.182560968585504,-1.2986507025034566
-1.2695308681967081,-1.8465224998168166
-5.3277641389307195,-2.634473648068148
-2.3440816567559195,-0.018774689223370007
1.2623002358748858,-1.1860766556850433
-0.5186156778634191,-2.1151683847584413
-10.547225505790356,-1.3840817524509745
-1.576292201962348,-1.1693557801012058
-2.423777262886379,-0.632249150663529
-3.1758555824227,-0.28327961086689146
-2.846925811850137,-1.5457401853738704
-1.1887258705784602,-1.3657046774696853
-0.6325306243273309,-2.9174901520083143
-3.147119785928151,-2.600134481119844
0.7189303941637958,-1.4843538544325285
-1.114974790598365,-0.01659005588902851
-1.2433521625175221,-1.3055216797515727
-2.1991460537302534,-1.9050410832338245
-0.9532182690330274,-1.810642533759044
-2.172445159034496,-2.5619840163223544
1.8468297484994858,-0.15619288249033142
-1.124256106472474,0.6879516858171802
-5.614960808438662,-0.9005924965495432
0.9393915747328746,0.5483599691135432
2.756551716295404,3.196276047058679
-0.7907529183629082,0.01235044494632459
-1.6597723896874081,-1.5940020154571437
-2.150656309217538,-2.922686274833933
-1.0367742761878662,0.45594790481278746
-2.92825553048801,-0.15958470291630406
2.4469199450717447,-1.1783157091420686
0.6295139657700396,-1.3454207131653704
-2.1280148328957402,1.7776423616508168
-3.296257969825496,-0.30926053734648207
-3.7420347904966693,-0.023984774456259298
0.05517557644362819,-1.1699692236813863
-1.9058716345072064,-0.7636162766031145
-1.1027003856791384,-3.1072182374985973
-2.2652834619591866,-0.058178575246541915
-3.255528007521378,0.5896497675826035
-2.3562832384764643,-2.7030416127953516
-1.3088811908687557,-2.711446647702026
-4.739450884243313,-0.2691504736377231
-1.2062583418671287,-2.0810533993480913
1.302540447759305,-2.3152273538691897
1.8931014015642793,-1.3619591862981013
-1.0685597405565992,-3.1070953121790414
-0.6893219650228504,-2.0815783491180366
-4.184903050869047,-1.1934296627910232
-1.7487880233952315,-0.3121036293017289
-1.3527700288452138,-1.720307395554257
-1.5891707477309744,-0.7409064508413686
-1.5438547740261175,0.028354776246177847
0.06079710844672043,-0.9237799294799387
0.3712767116430297,-2.1802756459111894
-2.5318312277196315,0.07368805360485126
-1.3043318960431944,-0.8490477802449407
-1.56584329048088,0.23988766320778598
-2.81226613521227,-0.6525404830484647
-1.3607482536630273,-0.7047447391356694
-1.3123847449256423,-1.3617190758286646
-1.6114522483382547,-3.085030753869514
-1.7091189387975285,-1.413988729305623
-0.2122547357219414,-1.7007194561329533
-1.9364205172584992,0.20875749370043611
-2.3301764505888896,-1.5673877541283752
-1.5408723384680465,-1.811391499141319
-0.9290227360863818,-2.5469975112900602
-2.680978817251185,-1.9613794056951082
2.330581228391203,0.17303997300295973
-1.6870527018122101,0.45647303657747096
-3.9508550141868852,-1.5049477398511895
0.961540462416933,0.5172311192438979
5.274791845641534,3.406166259285512
-0.4152000462224626,0.5068144369961215
-0.9058854799110331,-1.4400225383053362
-1.1795941296373247,-2.831687203578793
-1.1490876639866867,0.9791008768940155
-1.7830867063497204,-1.1149982096583682
2.125460333572618,-1.0470556075284763
-0.06720426574572275,-1.9503375073956517
-2.3909407442985904,2.3583385780680826
2.4370351544264617,0.8316135564877558
-6.992579050035057,0.8756877214536379
-5.126964705325101,2.4657494422475095
-8.614035313940455,-0.3198810878967304
-1.110955388454791,-1.1655217156000535
-2.369498690599262,-0.5705698699844711
-0.5043397301169646,-2.8546937251879467
-4.810835122177748,-0.9334771466226546
-4.865315361444083,0.20305568195358964
-2.6131328068974766,-3.0222351378380203
-1.6173456625086413,-2.600091516552237
-6.201981849657449,-0.43787601485581534
-2.0878385979111105,-1.5203566136977142
-0.9142975306534488,-3.64092537270569
0.6046607016646809,-1.4315607730637656
0.08851639257784483,-3.077081395207475
-1.2870522561131388,-2.6510760670171503
-4.0408602548853505,-1.2616289649492987
-2.346433110594548,-0.5533370082972618
-0.30415126086897293,-2.2093022094081056
-2.3946816990523154,-1.698267477537063
-4.626173035494512,0.05304027318643449
-1.5907638624882272,-1.4627973252134183
-0.241590901443462,-2.6411769198949284
-0.7364385067264253,-0.31056235943084676
-1.1196284596739534,-1.1013076381476905
-3.910616767304475,-0.8970929807085641
-4.345222194830607,-1.6397104658303456
-3.7120465647012355,-1.3503007201819972
-2.762276043591397,-1.663019665558874
-1.1759990530092428,-4.04521056726734
-2.7750038976163096,-1.288513035817419
0.8107538310455072,-2.1721525912306014
-3.2017508130377457,0.3114238278875217
-3.0824668736916476,-1.4975425454617484
-3.2200087464345057,-1.7748577597457966
0.6481796000798518,-1.9759135447691434
-3.752514192469327,-2.5834388108916846
0.8345015117627618,-0.27267195986417875
-0.7902965368263304,-0.8477940088572065
-6.748596165148335,-1.110512055043407
0.1535198333684017,0.1550934629453993
0.9447959491355586,1.1985814887372719
-0.2263874427907008,0.14730909851219134
-0.1656109612230045,-1.7780506353750611
-6.2525371670167695,-3.5432777373095377
-0.9643896559647981,0.4783274151193601
-6.1486264094982905,-1.3612967113648538
2.7069816995772897,-1.7983172480152978
0.5963984197715554,-1.8679785344012512
-4.70793743178832,1.7927772937870552
2.079603277581073,0.5546306783777041
-9.027123970218506,4.22217386205129
-0.3557434155430996,-0.8031421152294627
-0.3486064967602159,-1.479156217892219
-3.019705937517198,-0.8726690896955162
0.728660652524023,-1.491028909405812
-1.4146733496567387,0.490415275905868
-2.6162907683223176,-0.3781661472749333
-1.4513595977130676,1.2242262912380941
-0.13784994930697822,-0.3307509075722209
-0.5316379496611895,0.4989107971777873
-2.1712971001170533,-0.6854269814159331
1.7767232106205249,-1.152344759552407
-0.3244859333936663,0.5891136436318622
-0.6577893719411205,0.16856811869135074
0.275288281794211,0.8404417504147976
-0.38019624645058603,0.41755017404105377
-0.013699843529496429,-0.16530266340647698
1.1101386625168437,-0.878331376837615
-0.33501847999535517,-0.15367445717645872
4.645671483048019,0.5724699860058718
-0.07962848219078043,0.6686203202541996
-0.4220940036999419,-1.3445544561220364
1.7973001346917135,-0.7127273787232408
3.6101426542965274,2.420313070805299
-0.2489723187143725,0.6085890897132261
-0.8816482364967831,0.4875986287129705
-0.38465799898897735,0.8545031693414161
-0.6802874832013024,0.8782763134435753
2.860053013035457,1.170523467327987
-2.976486336270699,0.10301384986918086
1.7050029125854775,0.9357544510132138
-1.1415004875752288,-0.6813863901068009
-1.8792686917354742,-0.7892666321221166
-0.6360758269989808,0.2713337719592819
0.19469963712117935,0.4666230684303505
0.8344312922604363,-0.767035559223317
4.756317065511043,-0.1774505763648096
1.0970265300270345,-0.8918399935621886
-0.72902051667425,-0.04784491836138594
-1.8618260371195832,-0.8180116254013136
-0.30613178110417955,1.4800413338557117
0.6786805213609342,-0.8244652694790647
0.6619429267303903,-1.6922848611003976
-2.8578674401541835,-1.0207155092110078
0.2474299254087932,-0.22160836695516364
0.4369798860104686,-0.2967507240927036
-1.215909674005042,0.6330725704138735
-1.232426746241052,0.760078948666939
-0.1843099220709647,-0.9242941695683113
0.4680949812953356,-0.14186181357466598
1.008291116669879,-0.18339514567459292
-3.5132506212302754,-1.4109292770498587
-2.3380046899360782,1.9855043431254067
0.9741808843749837,2.617706163128189
1.5945370524978846,0.24714229199128168
-1.3325344528684506,0.41505281985346976
-0.1291382057423002,1.2305467991339887
-0.4379440525180459,-0.020833665091203716
-0.9731877728747756,0.10653842747463523
-2.5981394143320453,0.23089109152612386
0.5171465791722673,2.0891543055121775
-1.4487805380040757,0.4398916763215103
0.7422242401693542,0.05966705908007297
-2.9180048789201805,0.6006253449136825
-0.6787998965675159,0.01088552392734016
-1.1430250970339875,-1.4311833311740645
-0.5979114028875436,-1.1723935623218034
0.4787705492373357,-1.3345047623193074
-1.0060105817531617,-0.2118233344944811
-2.7245458793999795,0.09735117419881814
-0.36143105302687123,-0.4146598626641543
-1.6209757903429618,-1.1199203393943458
-2.2686785155148708,-0.7675282485436336
-0.47193964799076865,-2.3325091405379466
-1.8830888216431314,0.7122011626403598
-1.999366584814946,-0.20044653189694184
-3.0233997627635416,0.6101031354720184
-0.271323269447982,-0.38136238459804483
-0.9538310370999158,0.4538895007902749
-4.294087280633108,-1.2639447412517464
-2.0901210052038346,-2.729502034244855
-0.31872312912153505,0.40456942085115855
0.10161731883056858,0.6719023429007139
-1.420610490890566,0.1785384040996072
-2.5288343607508597,-0.16144559330242098
-1.9385925912283133,-0.12459284589816502
1.4369765590383101,-0.713266645641854
-2.522628130679474,-1.5230740801161204
6.670911013969486,-0.3485674053386295
-0.22582348891911197,0.5793817651267331
0.04524670388357211,-1.4286979827237538
2.4967024182013957,0.13672814583445603
3.53643078500324,0.7345403600741988
-0.8774178509658639,1.3966994586567123
-1.798963363342131,1.176885283200945
1.0383902533740463,0.6636715568487144
-1.9131301785856805,0.35256315650447084
1.197091048872677,0.36819049197610976
-0.8216454617676101,0.2316273735077006
2.1880523298108208,2.1979335044978745
-0.6297566566567772,-0.027885214024296525
1.2222083595880873,0.5754224423230363
-1.0587843379298227,0.10420579915492555
0.9483913832769728,-0.41946481067151437
1.543748527800674,-0.5945686155287624
0.33313197510810066,0.17640905107361624
0.39030826096348376,-0.047683530101044466
-1.881607716686435,-0.3635245051121082
-1.1995891072864047,-0.12723388875834427
-2.0339102215780858,1.7429401414597532
-1.1852490329121024,1.3007590947781078
0.11751921844423954,-1.4104643155614836
0.730675730709668,-1.24064771376939
-3.0853968627563755,-0.09465297327024508
-0.9368612569089761,-0.36618902035768625
0.6453875796296332,-0.07853847479846578
0.0017651377502161366,1.3093454658857326
-1.3361591478206727,0.829918167589205
-0.2606452474525141,-1.219562174737843
-0.3385011133397632,0.18441071507634146
-0.3338722831433625,-0.5692624307349019
1.0275787693550724,-1.4655143139854492
-1.3478745778098709,2.569967510941277
1.4665989315866117,0.31326000317873853
2.1424387176446027,1.0174310210485313
-1.2455470415652399,1.3885842278099803
-1.400754476951273,0.40384178332570303
-0.20024001661673574,-0.4357645726761141
-2.5305885955242267,0.511851641890506
0.8806589383487433,1.7425910512450604
-1.5828155486195545,0.7802482722043271
3.8564637561417023,0.47368691618241904
-0.8333954373372447,1.5847120796877228
2.03504700232759,1.1429031380814922
0.22818917447100173,-1.5622871055063041
-1.0125675697956589,0.5642601086832797
-7.780121880102699,-2.230760655801353
0.5170980429227652,-0.9482700381599027
-0.16729271762771797,0.25334783776747005
-6.751634241865301,1.6730026141804235
-0.33894756141654164,-0.406235964766682
-1.667085624544994,-1.0578089911575337
-3.075516980928188,-0.7059145822330707
0.11144779118641666,-2.2517272973863705
-1.2001016530677169,-0.3429420090928222
0.04501565763363563,0.24713427167570376
-1.7658642917333887,-0.563615196345523
-0.8754905535285388,0.2895021141535105
-1.8046059389325335,-1.7212117702897554
-0.11329912807221912,-1.8223871065883255
-1.0795246022444582,-0.2531717296612592
0.5146744631440279,1.1016315206133507
0.73204875359273,1.0087393073800035
0.7087167049407359,0.21879831235741945
-1.3885062613393822,0.15486552230129175
1.88697800593742,-0.5044826826243254
-2.9717960048075036,-0.7615054280908905
4.722015691809647,1.0032614010884757
